n,k,t,lambda,mu,lib_id,members,source_method
38,18,9,8,9,1,5 6 7 9 12 13 14 15 16 20 21 22 23 28 29 30 36 37,exhaustive
38,18,9,8,9,1,5 6 7 9 12 13 14 15 20 21 22 23 26 28 29 30 36 37,exhaustive
38,18,9,8,9,1,5 6 7 9 12 13 14 16 17 19 20 24 25 26 29 32 36 37,exhaustive
38,18,9,8,9,1,5 6 7 9 12 13 14 16 17 20 21 24 25 28 29 32 36 37,exhaustive
38,18,9,8,9,1,5 6 7 9 12 13 14 16 19 20 23 25 26 29 30 32 36 37,exhaustive
38,18,9,8,9,1,5 6 7 9 12 13 14 16 20 21 23 25 28 29 30 32 36 37,exhaustive
38,18,9,8,9,1,5 6 7 9 12 13 15 16 19 20 22 23 26 28 29 30 36 37,exhaustive
38,18,9,8,9,1,5 6 7 9 12 13 16 17 18 19 24 25 26 28 29 32 36 37,exhaustive
38,18,9,8,9,1,5 6 7 9 12 14 15 16 17 19 22 24 26 27 29 34 36 37,exhaustive
38,18,9,8,9,1,5 6 7 9 12 14 15 16 17 21 22 24 27 28 29 34 36 37,exhaustive
38,18,9,8,9,1,5 6 7 9 12 14 15 16 19 22 23 26 27 29 30 34 36 37,exhaustive
38,18,9,8,9,1,5 6 7 9 12 14 15 16 21 22 23 27 28 29 30 34 36 37,exhaustive
38,18,9,8,9,1,5 6 7 9 12 14 15 16 21 22 23 27 29 30 32 36 37 38,exhaustive
38,18,9,8,9,1,5 6 7 9 12 14 15 17 18 21 24 26 27 28 29 34 36 37,exhaustive
38,18,9,8,9,1,5 6 7 9 12 14 15 18 20 21 23 27 28 29 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 7 9 12 14 16 17 19 24 25 26 27 29 32 34 36 37,exhaustive
38,18,9,8,9,1,5 6 7 9 12 14 16 17 21 24 25 27 28 29 32 34 36 37,exhaustive
38,18,9,8,9,1,5 6 7 9 12 14 16 19 23 25 26 27 29 30 32 34 36 37,exhaustive
38,18,9,8,9,1,5 6 7 9 12 14 16 21 23 25 27 28 29 30 32 34 36 37,exhaustive
38,18,9,8,9,1,5 6 7 9 13 14 15 17 18 20 21 22 26 28 29 30 36 37,exhaustive
38,18,9,8,9,1,5 6 7 9 13 14 15 17 19 20 22 24 28 29 30 32 34 37,exhaustive
38,18,9,8,9,1,5 6 7 9 13 14 15 17 19 24 26 28 29 30 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 7 9 13 14 15 17 20 21 22 24 28 29 30 32 36 37,exhaustive
38,18,9,8,9,1,5 6 7 9 13 14 15 17 21 22 26 28 29 30 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 7 9 13 14 15 19 20 22 23 24 28 29 30 34 37 38,exhaustive
38,18,9,8,9,1,5 6 7 9 13 14 15 19 20 23 24 28 29 30 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 7 9 13 14 15 20 21 22 23 24 28 29 30 36 37 38,exhaustive
38,18,9,8,9,1,5 6 7 9 13 14 15 20 21 22 23 28 29 30 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 7 9 13 14 17 18 19 22 24 25 26 29 32 34 37 38,exhaustive
38,18,9,8,9,1,5 6 7 9 13 14 17 18 19 24 25 26 29 30 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 7 9 13 14 17 18 21 22 25 26 29 30 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 7 9 13 14 18 19 20 23 24 25 29 30 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 7 9 13 14 18 20 21 22 23 25 29 30 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 7 9 13 15 16 17 18 19 20 22 26 28 29 30 36 37,exhaustive
38,18,9,8,9,1,5 6 7 9 14 15 16 17 19 24 26 27 28 29 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 7 9 14 15 16 17 21 22 24 26 27 29 32 36 37 38,exhaustive
38,18,9,8,9,1,5 6 7 9 14 15 16 17 21 22 26 27 28 29 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 7 9 14 15 16 19 20 23 24 27 28 29 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 7 9 14 15 16 20 21 22 23 27 28 29 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 7 9 14 16 17 18 19 24 25 26 27 29 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 7 9 14 16 17 18 21 22 25 26 27 29 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 7 9 14 16 18 19 20 23 24 25 27 29 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 7 9 14 16 18 20 21 22 23 25 27 29 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 10 11 12 13 14 15 17 19 20 26 30 31 32 33 37,exhaustive
38,18,9,8,9,1,5 6 8 10 11 12 13 14 15 17 19 26 28 31 32 33 37 38,exhaustive
38,18,9,8,9,1,5 6 8 10 11 12 13 15 16 17 21 26 28 31 32 33 37 38,exhaustive
38,18,9,8,9,1,5 6 8 10 11 12 16 18 21 22 23 25 27 28 31 33 34 37,exhaustive
38,18,9,8,9,1,5 6 8 10 11 13 14 15 18 19 23 26 28 31 32 33 37 38,exhaustive
38,18,9,8,9,1,5 6 8 10 11 13 15 16 18 21 23 26 28 31 32 33 37 38,exhaustive
38,18,9,8,9,1,5 6 8 10 11 13 15 16 21 22 23 26 28 31 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 10 11 13 16 18 21 22 23 25 28 31 33 34 36 37,exhaustive
38,18,9,8,9,1,5 6 8 10 11 13 18 20 21 23 25 26 31 32 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 10 11 14 15 17 19 20 26 27 30 31 32 33 36 37,exhaustive
38,18,9,8,9,1,5 6 8 10 12 13 15 17 19 20 26 29 30 31 32 33 34 37,exhaustive
38,18,9,8,9,1,5 6 8 10 12 13 15 17 19 22 24 26 29 30 31 33 36 37,exhaustive
38,18,9,8,9,1,5 6 8 10 12 14 16 18 21 22 23 25 27 28 29 31 33 37,exhaustive
38,18,9,8,9,1,5 6 8 10 12 14 17 18 19 24 25 27 29 31 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 10 12 15 16 17 19 22 27 29 31 32 33 34 36 37,exhaustive
38,18,9,8,9,1,5 6 8 10 12 15 16 17 21 22 27 29 31 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 8 10 12 16 17 18 19 22 24 25 27 29 31 33 36 37,exhaustive
38,18,9,8,9,1,5 6 8 10 13 14 15 17 19 20 28 29 30 31 32 33 34 37,exhaustive
38,18,9,8,9,1,5 6 8 10 13 14 15 17 20 21 28 29 30 31 32 33 36 37,exhaustive
38,18,9,8,9,1,5 6 8 10 13 14 15 17 21 22 24 26 29 30 31 33 36 37,exhaustive
38,18,9,8,9,1,5 6 8 10 13 14 15 19 20 23 28 29 30 31 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 8 10 13 14 15 20 21 23 28 29 30 31 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 10 13 14 16 18 21 22 23 25 28 29 31 33 36 37,exhaustive
38,18,9,8,9,1,5 6 8 10 15 17 18 19 20 22 24 27 28 29 31 33 34 37,exhaustive
38,18,9,8,9,1,5 6 8 10 15 17 19 20 26 27 29 30 31 32 33 34 36 37,exhaustive
38,18,9,8,9,1,5 6 8 11 12 13 14 17 19 20 25 26 28 31 32 33 37 38,exhaustive
38,18,9,8,9,1,5 6 8 11 12 13 14 17 19 20 25 26 30 31 32 33 37 38,exhaustive
38,18,9,8,9,1,5 6 8 11 12 13 15 17 18 19 24 26 28 30 31 32 33 37,exhaustive
38,18,9,8,9,1,5 6 8 11 12 13 15 17 18 21 24 26 28 30 31 33 34 37,exhaustive
38,18,9,8,9,1,5 6 8 11 12 13 15 18 19 23 24 26 28 31 32 33 36 37,exhaustive
38,18,9,8,9,1,5 6 8 11 12 13 15 18 21 23 24 26 28 31 33 34 36 37,exhaustive
38,18,9,8,9,1,5 6 8 11 12 13 16 17 20 21 25 26 28 31 32 33 37 38,exhaustive
38,18,9,8,9,1,5 6 8 11 12 13 17 18 19 24 25 26 30 31 32 33 37 38,exhaustive
38,18,9,8,9,1,5 6 8 11 12 13 17 18 21 24 25 26 30 31 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 8 11 12 13 18 19 20 23 25 26 31 32 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 11 12 13 18 19 23 24 25 26 31 32 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 11 12 13 18 21 23 24 25 26 31 33 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 11 12 14 17 18 19 24 25 27 30 31 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 11 12 15 16 18 21 22 23 27 28 31 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 8 11 13 14 15 16 18 21 23 24 30 31 33 34 36 37,exhaustive
38,18,9,8,9,1,5 6 8 11 13 14 18 19 20 23 25 26 28 31 32 33 37 38,exhaustive
38,18,9,8,9,1,5 6 8 11 13 14 19 20 23 24 25 26 31 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 8 11 13 14 20 21 23 24 25 26 31 32 33 34 36 37,exhaustive
38,18,9,8,9,1,5 6 8 11 13 15 16 18 21 22 23 28 31 33 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 11 13 16 18 20 21 23 25 26 28 31 32 33 37 38,exhaustive
38,18,9,8,9,1,5 6 8 11 14 16 17 19 20 22 25 26 27 31 32 33 37 38,exhaustive
38,18,9,8,9,1,5 6 8 11 14 17 19 20 25 26 27 30 31 32 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 12 13 15 16 19 22 23 24 26 29 30 31 33 36 37,exhaustive
38,18,9,8,9,1,5 6 8 12 13 17 19 20 25 26 29 30 31 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 8 12 14 15 16 18 21 22 23 27 28 29 31 33 37 38,exhaustive
38,18,9,8,9,1,5 6 8 12 14 17 18 19 20 22 24 25 27 29 31 32 33 37,exhaustive
38,18,9,8,9,1,5 6 8 12 15 17 18 20 21 22 24 27 28 29 31 33 34 37,exhaustive
38,18,9,8,9,1,5 6 8 13 14 15 16 18 21 22 23 28 29 31 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 13 14 15 16 21 22 23 24 26 29 30 31 33 36 37,exhaustive
38,18,9,8,9,1,5 6 8 13 14 15 16 21 23 24 29 30 31 33 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 13 15 16 21 22 23 26 28 29 30 31 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 14 16 17 18 19 20 22 25 26 27 29 31 32 33 37,exhaustive
38,18,9,8,9,1,5 6 8 17 19 20 25 26 27 29 30 31 32 33 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 10 11 12 13 14 15 16 17 19 20 26 30 33 37,exhaustive
38,18,9,8,9,1,5 6 8 9 10 11 12 13 15 16 21 22 23 26 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 10 11 12 18 21 22 23 25 27 28 32 33 34 37,exhaustive
38,18,9,8,9,1,5 6 8 9 10 11 12 21 22 23 24 25 27 28 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 10 11 13 14 19 20 23 24 25 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 10 11 13 14 20 21 23 24 25 32 33 34 36 37,exhaustive
38,18,9,8,9,1,5 6 8 9 10 11 13 18 20 21 22 23 25 26 32 33 36 37,exhaustive
38,18,9,8,9,1,5 6 8 9 10 11 13 18 21 22 23 25 28 32 33 34 36 37,exhaustive
38,18,9,8,9,1,5 6 8 9 10 11 14 15 16 17 19 20 26 27 30 33 36 37,exhaustive
38,18,9,8,9,1,5 6 8 9 10 11 14 19 22 23 24 25 27 28 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 10 12 13 15 16 17 19 20 26 29 30 33 34 37,exhaustive
38,18,9,8,9,1,5 6 8 9 10 12 14 18 21 22 23 25 27 28 29 32 33 37,exhaustive
38,18,9,8,9,1,5 6 8 9 10 13 14 18 21 22 23 25 28 29 32 33 36 37,exhaustive
38,18,9,8,9,1,5 6 8 9 10 14 17 18 19 24 25 27 28 29 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 10 15 16 17 19 20 26 27 29 30 33 34 36 37,exhaustive
38,18,9,8,9,1,5 6 8 9 10 15 17 18 19 20 24 27 28 29 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 11 12 13 14 16 17 19 20 25 26 30 33 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 11 12 13 18 19 20 22 23 25 26 32 33 36 37,exhaustive
38,18,9,8,9,1,5 6 8 9 11 12 15 18 21 22 23 27 28 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 11 12 16 17 21 22 24 25 27 28 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 11 12 17 18 19 22 25 27 28 30 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 11 12 17 18 21 22 25 27 28 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 11 12 18 19 22 23 25 27 28 30 32 33 36 37,exhaustive
38,18,9,8,9,1,5 6 8 9 11 12 18 21 22 23 25 27 28 30 32 33 34 37,exhaustive
38,18,9,8,9,1,5 6 8 9 11 13 14 15 16 18 20 21 23 24 30 33 34 37,exhaustive
38,18,9,8,9,1,5 6 8 9 11 13 15 18 21 22 23 28 32 33 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 11 14 16 17 19 20 25 26 27 30 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 11 14 16 17 19 22 24 25 27 28 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 11 14 16 17 19 22 25 26 27 32 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 11 14 17 18 19 24 25 27 28 30 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 12 13 15 16 21 22 23 26 29 30 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 12 13 16 17 19 20 25 26 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 12 14 15 18 21 22 23 27 28 29 32 33 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 12 15 16 17 19 22 26 27 29 32 33 34 36 37,exhaustive
38,18,9,8,9,1,5 6 8 9 12 15 16 17 21 22 26 27 29 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 12 15 17 18 20 21 24 27 28 29 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 13 14 15 16 20 21 23 24 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 13 14 15 18 21 22 23 28 29 32 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 8 9 14 16 17 18 19 22 25 26 27 29 32 33 36 37,exhaustive
38,18,9,8,9,1,5 6 8 9 16 17 19 20 25 26 27 29 30 33 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 13 14 15 16 17 18 19 20 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 13 14 15 16 17 18 21 22 28 32 33 37,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 13 14 15 16 17 18 21 22 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 13 14 15 16 19 20 23 24 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 13 14 15 16 21 22 23 24 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 13 14 17 18 19 20 25 26 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 13 14 17 18 21 22 25 26 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 13 14 19 20 23 24 25 26 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 13 14 21 22 23 24 25 26 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 13 19 20 23 24 25 30 33 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 14 19 20 23 24 25 27 30 33 34 36 37,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 15 16 17 18 19 20 27 28 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 15 16 17 18 21 22 27 28 32 33 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 15 16 17 18 21 22 27 28 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 15 16 19 20 23 24 27 28 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 15 16 21 22 23 24 27 28 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 15 16 21 22 23 26 27 32 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 15 18 21 22 23 24 27 28 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 17 18 19 20 25 26 27 28 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 17 18 21 22 25 26 27 28 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 19 20 23 24 25 26 27 28 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 12 21 22 23 24 25 26 27 28 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 13 14 15 16 18 19 20 23 24 30 33 34 37,exhaustive
38,18,9,8,9,1,5 6 9 10 11 13 14 17 18 20 21 22 25 26 32 33 36 37,exhaustive
38,18,9,8,9,1,5 6 9 10 11 13 15 16 17 19 20 22 24 26 28 30 33 37,exhaustive
38,18,9,8,9,1,5 6 9 10 11 13 15 16 17 20 21 22 24 26 28 32 33 37,exhaustive
38,18,9,8,9,1,5 6 9 10 11 13 15 16 19 20 22 23 24 26 30 33 34 37,exhaustive
38,18,9,8,9,1,5 6 9 10 11 13 15 16 20 21 22 23 24 26 32 33 34 37,exhaustive
38,18,9,8,9,1,5 6 9 10 11 13 15 17 19 24 26 28 30 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 13 15 17 21 22 26 28 30 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 13 15 19 20 23 24 28 30 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 13 15 20 21 22 23 28 30 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 13 16 17 19 20 22 24 25 28 30 33 36 37,exhaustive
38,18,9,8,9,1,5 6 9 10 11 13 16 17 20 21 22 24 25 28 32 33 36 37,exhaustive
38,18,9,8,9,1,5 6 9 10 11 13 16 19 20 22 23 24 25 30 33 34 36 37,exhaustive
38,18,9,8,9,1,5 6 9 10 11 13 16 20 21 22 23 24 25 32 33 34 36 37,exhaustive
38,18,9,8,9,1,5 6 9 10 11 13 17 18 19 24 25 26 30 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 13 17 18 21 22 25 26 30 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 13 18 19 20 23 24 25 30 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 13 18 20 21 22 23 25 30 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 14 15 18 19 22 23 24 27 28 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 14 16 17 21 22 25 26 27 32 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 15 16 17 19 20 22 26 27 28 30 33 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 15 16 17 19 24 26 27 28 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 15 16 17 20 21 22 26 27 28 32 33 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 15 16 17 21 22 26 27 28 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 15 16 19 20 22 23 26 27 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 15 16 19 20 23 24 27 28 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 15 16 20 21 22 23 26 27 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 15 16 20 21 22 23 27 28 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 16 17 18 19 24 25 26 27 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 16 17 18 21 22 25 26 27 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 16 17 19 20 22 25 27 28 30 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 16 17 20 21 22 25 27 28 32 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 16 18 19 20 23 24 25 27 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 16 18 20 21 22 23 25 27 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 16 19 20 22 23 25 27 30 33 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 11 16 20 21 22 23 25 27 32 33 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 12 13 14 15 17 18 21 22 28 29 32 33 36 37,exhaustive
38,18,9,8,9,1,5 6 9 10 12 13 16 19 20 23 24 25 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 12 14 16 19 20 23 24 25 27 29 30 33 34 37,exhaustive
38,18,9,8,9,1,5 6 9 10 12 15 17 18 21 22 27 28 29 32 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 13 14 15 16 17 18 19 20 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 13 14 15 16 17 18 21 22 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 13 14 15 16 19 20 23 24 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 13 14 15 16 21 22 23 24 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 13 14 15 17 19 20 24 28 29 30 32 33 34 37,exhaustive
38,18,9,8,9,1,5 6 9 10 13 14 15 17 19 24 26 28 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 13 14 15 17 20 21 24 28 29 30 32 33 36 37,exhaustive
38,18,9,8,9,1,5 6 9 10 13 14 15 17 21 22 26 28 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 13 14 15 19 20 23 24 28 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 13 14 15 20 21 22 23 28 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 13 14 15 20 21 23 24 28 29 30 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 13 14 17 18 19 20 25 26 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 13 14 17 18 19 24 25 26 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 13 14 17 18 19 24 25 28 29 32 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 13 14 17 18 21 22 25 26 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 13 14 18 19 20 23 24 25 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 13 14 18 20 21 22 23 25 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 13 14 19 20 23 24 25 26 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 13 14 19 20 23 24 25 28 29 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 13 14 20 21 23 24 25 28 29 32 33 34 36 37,exhaustive
38,18,9,8,9,1,5 6 9 10 13 14 21 22 23 24 25 26 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 14 15 16 17 19 24 26 27 28 29 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 14 15 16 17 21 22 26 27 28 29 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 14 15 16 19 20 23 24 27 28 29 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 14 15 16 20 21 22 23 27 28 29 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 14 15 18 19 20 23 24 27 28 29 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 14 16 17 18 19 24 25 26 27 29 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 14 16 17 18 21 22 25 26 27 29 32 33 36 37,exhaustive
38,18,9,8,9,1,5 6 9 10 14 16 17 18 21 22 25 26 27 29 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 14 16 18 19 20 23 24 25 27 29 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 14 16 18 20 21 22 23 25 27 29 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 15 16 17 18 19 20 27 28 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 15 16 17 18 21 22 27 28 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 15 16 17 19 20 24 26 27 29 33 34 36 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 15 16 17 20 21 24 26 27 29 32 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 15 16 19 20 23 24 26 27 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 15 16 19 20 23 24 27 28 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 15 16 20 21 23 24 26 27 29 30 32 33 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 15 16 21 22 23 24 27 28 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 16 17 19 20 24 25 26 27 28 29 33 34 36 37,exhaustive
38,18,9,8,9,1,5 6 9 10 16 17 20 21 24 25 26 27 28 29 32 33 36 37,exhaustive
38,18,9,8,9,1,5 6 9 10 16 19 20 23 24 25 26 27 28 29 30 33 34 37,exhaustive
38,18,9,8,9,1,5 6 9 10 16 20 21 23 24 25 26 27 28 29 30 32 33 37,exhaustive
38,18,9,8,9,1,5 6 9 10 17 18 19 20 25 26 27 28 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 17 18 21 22 25 26 27 28 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 19 20 23 24 25 26 27 28 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 10 21 22 23 24 25 26 27 28 29 30 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 11 12 13 14 17 18 19 20 22 25 26 32 33 36 37,exhaustive
38,18,9,8,9,1,5 6 9 11 12 15 16 17 18 21 22 24 27 28 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 11 12 15 16 17 19 22 26 27 28 32 33 34 36 37,exhaustive
38,18,9,8,9,1,5 6 9 11 12 15 16 17 21 22 26 27 28 32 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 11 13 14 17 18 19 24 25 28 30 32 33 36 37 38,exhaustive
38,18,9,8,9,1,5 6 9 11 14 15 16 17 18 19 22 24 27 28 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 12 14 15 18 20 21 23 24 27 28 29 33 34 37 38,exhaustive
38,18,9,8,9,1,5 6 9 12 15 16 21 22 23 26 27 29 30 32 33 36 37 38,exhaustive
