n,k,t,lambda,mu,lib_id,members,source_method
30,14,7,6,7,3,3 4 6 9 10 11 14 16 18 19 23 24 26 29,exhaustive
30,14,7,6,7,3,3 4 6 9 10 12 13 14 16 17 20 27 28 29,exhaustive
30,14,7,6,7,3,3 4 6 9 10 12 13 14 17 20 23 24 27 29,exhaustive
30,14,7,6,7,3,3 4 6 9 10 12 14 16 18 20 23 24 26 29,exhaustive
30,14,7,6,7,3,3 4 6 9 10 12 14 16 20 26 27 28 29 30,exhaustive
30,14,7,6,7,3,3 4 6 9 10 13 14 18 20 22 23 28 29 30,exhaustive
30,14,7,6,7,3,3 4 6 9 10 13 16 17 18 20 24 25 28 29,exhaustive
30,14,7,6,7,3,3 4 6 9 10 13 16 17 20 23 24 25 27 29,exhaustive
30,14,7,6,7,3,3 4 6 9 10 14 16 20 22 23 26 28 29 30,exhaustive
30,14,7,6,7,3,3 4 6 9 11 12 13 14 16 17 19 27 28 29,exhaustive
30,14,7,6,7,3,3 4 6 9 11 12 13 14 16 19 22 23 24 29,exhaustive
30,14,7,6,7,3,3 4 6 9 11 12 14 16 19 26 27 28 29 30,exhaustive
30,14,7,6,7,3,3 4 6 9 11 12 14 19 24 26 27 28 29 30,exhaustive
30,14,7,6,7,3,3 4 6 9 11 13 14 16 17 18 19 22 29 30,exhaustive
30,14,7,6,7,3,3 4 6 9 11 14 16 17 18 19 24 26 29 30,exhaustive
30,14,7,6,7,3,3 4 6 9 11 14 16 19 22 23 24 26 28 29,exhaustive
30,14,7,6,7,3,3 4 6 9 13 14 18 19 22 23 24 28 29 30,exhaustive
30,14,7,6,7,3,3 4 6 9 14 16 19 22 23 24 26 28 29 30,exhaustive
30,14,7,6,7,3,3 4 8 10 11 12 14 15 16 19 22 23 26 30,exhaustive
30,14,7,6,7,3,3 4 8 10 11 12 15 16 18 19 23 25 26 30,exhaustive
30,14,7,6,7,3,3 4 8 10 11 13 14 15 16 20 24 27 28 30,exhaustive
30,14,7,6,7,3,3 4 8 10 11 14 15 16 20 22 23 26 27 30,exhaustive
30,14,7,6,7,3,3 4 8 10 11 14 15 16 20 22 26 27 28 30,exhaustive
30,14,7,6,7,3,3 4 8 10 11 15 16 18 20 23 25 26 27 30,exhaustive
30,14,7,6,7,3,3 4 8 10 12 13 14 15 18 19 23 24 27 28,exhaustive
30,14,7,6,7,3,3 4 8 10 12 13 14 15 19 23 24 27 28 30,exhaustive
30,14,7,6,7,3,3 4 8 10 12 13 14 15 20 22 24 27 28 30,exhaustive
30,14,7,6,7,3,3 4 8 10 12 13 15 17 19 23 24 25 28 30,exhaustive
30,14,7,6,7,3,3 4 8 10 12 13 15 17 20 22 24 25 28 30,exhaustive
30,14,7,6,7,3,3 4 8 10 12 14 15 16 19 23 24 26 27 30,exhaustive
30,14,7,6,7,3,3 4 8 10 12 14 15 16 20 22 24 26 27 30,exhaustive
30,14,7,6,7,3,3 4 8 10 12 15 16 17 19 23 24 25 26 30,exhaustive
30,14,7,6,7,3,3 4 8 10 12 15 16 17 20 22 24 25 26 30,exhaustive
30,14,7,6,7,3,3 4 8 10 14 15 16 17 18 19 22 26 27 28,exhaustive
30,14,7,6,7,3,3 4 8 10 14 15 16 17 20 22 26 27 28 30,exhaustive
30,14,7,6,7,3,3 4 8 10 15 16 17 18 19 22 24 25 26 28,exhaustive
30,14,7,6,7,3,3 4 8 10 15 16 17 20 22 24 25 26 28 30,exhaustive
30,14,7,6,7,3,3 4 8 11 12 13 14 15 17 19 22 23 24 27,exhaustive
30,14,7,6,7,3,3 4 8 11 12 13 14 15 17 20 22 23 24 28,exhaustive
30,14,7,6,7,3,3 4 8 11 12 13 14 15 18 19 22 23 24 27,exhaustive
30,14,7,6,7,3,3 4 8 11 12 13 15 17 19 22 24 25 27 30,exhaustive
30,14,7,6,7,3,3 4 8 11 12 13 15 17 20 22 24 25 28 30,exhaustive
30,14,7,6,7,3,3 4 8 11 13 14 15 16 17 18 20 23 27 28,exhaustive
30,14,7,6,7,3,3 4 8 11 13 15 16 18 19 22 23 24 25 27,exhaustive
30,14,7,6,7,3,3 4 8 11 15 16 17 20 23 24 25 26 28 30,exhaustive
30,14,7,6,7,3,3 4 8 12 13 14 15 16 17 18 19 22 27 28,exhaustive
30,14,7,6,7,3,3 4 8 12 13 14 15 16 17 18 19 23 27 28,exhaustive
30,14,7,6,7,3,3 4 8 12 13 14 15 16 17 20 22 27 28 30,exhaustive
30,14,7,6,7,3,3 4 8 12 13 15 16 17 18 19 22 24 25 28,exhaustive
30,14,7,6,7,3,3 4 8 12 13 15 16 17 20 22 24 25 28 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 11 12 13 16 17 18 19 22 25,exhaustive
30,14,7,6,7,3,3 4 8 9 10 11 12 14 16 17 19 22 26 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 11 12 16 17 18 19 24 25 26,exhaustive
30,14,7,6,7,3,3 4 8 9 10 11 12 16 17 18 19 25 26 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 11 12 16 18 20 25 26 27 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 11 12 17 18 19 25 26 27 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 11 14 16 17 20 22 26 27 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 11 16 17 18 20 25 26 27 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 11 16 17 20 23 24 25 26 28,exhaustive
30,14,7,6,7,3,3 4 8 9 10 11 17 18 19 23 24 25 26 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 12 14 16 18 20 22 26 27 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 12 14 17 18 19 22 26 27 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 13 14 18 19 23 24 27 28 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 13 14 18 20 22 23 27 28 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 13 14 18 20 22 24 27 28 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 13 17 18 19 23 24 25 27 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 13 17 18 19 23 24 25 28 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 13 17 18 20 22 24 25 28 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 14 16 17 18 19 22 23 26 27,exhaustive
30,14,7,6,7,3,3 4 8 9 10 14 16 17 20 22 23 26 27 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 14 16 18 19 23 24 26 27 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 14 16 18 20 22 24 26 27 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 14 16 20 22 23 26 27 28 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 16 17 18 19 22 23 24 25 26,exhaustive
30,14,7,6,7,3,3 4 8 9 10 16 17 18 19 23 24 25 26 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 16 17 18 20 22 24 25 26 30,exhaustive
30,14,7,6,7,3,3 4 8 9 10 16 17 20 22 23 24 25 26 30,exhaustive
30,14,7,6,7,3,3 4 8 9 11 12 13 14 17 18 19 22 23 27,exhaustive
30,14,7,6,7,3,3 4 8 9 11 12 13 14 17 18 20 22 23 28,exhaustive
30,14,7,6,7,3,3 4 8 9 11 12 13 16 18 20 23 25 27 30,exhaustive
30,14,7,6,7,3,3 4 8 9 11 12 13 17 18 19 22 25 27 30,exhaustive
30,14,7,6,7,3,3 4 8 9 11 12 13 17 18 19 23 25 27 30,exhaustive
30,14,7,6,7,3,3 4 8 9 11 12 13 17 18 20 22 25 28 30,exhaustive
30,14,7,6,7,3,3 4 8 9 11 13 14 17 18 20 22 23 27 28,exhaustive
30,14,7,6,7,3,3 4 8 9 11 14 17 18 19 23 24 26 28 30,exhaustive
30,14,7,6,7,3,3 4 8 9 12 13 14 16 17 18 19 22 23 27,exhaustive
30,14,7,6,7,3,3 4 8 9 12 13 14 16 17 20 22 23 27 30,exhaustive
30,14,7,6,7,3,3 4 8 9 12 13 14 16 18 20 22 23 27 30,exhaustive
30,14,7,6,7,3,3 4 8 9 12 13 14 17 18 19 22 23 24 27,exhaustive
30,14,7,6,7,3,3 4 8 9 12 13 14 17 18 19 22 23 27 28,exhaustive
30,14,7,6,7,3,3 4 8 9 12 13 14 17 18 19 22 23 27 30,exhaustive
30,14,7,6,7,3,3 4 8 9 12 13 14 18 19 23 24 27 28 30,exhaustive
30,14,7,6,7,3,3 4 8 9 12 13 16 17 18 19 22 23 24 25,exhaustive
30,14,7,6,7,3,3 4 8 9 12 13 16 17 20 22 23 24 25 30,exhaustive
30,14,7,6,7,3,3 4 8 9 13 14 17 18 19 23 24 27 28 30,exhaustive
30,14,7,6,7,3,3 4 8 9 13 14 18 19 22 23 24 27 28 30,exhaustive
30,14,7,6,7,3,3 4 8 9 13 16 17 18 19 22 23 24 25 27,exhaustive
30,14,7,6,7,3,3 4 8 9 14 16 19 22 23 24 26 27 28 30,exhaustive
30,14,7,6,7,3,3 4 9 10 11 12 13 14 18 19 22 23 27 29,exhaustive
30,14,7,6,7,3,3 4 9 10 11 12 13 14 18 20 22 23 28 29,exhaustive
30,14,7,6,7,3,3 4 9 10 11 12 13 18 19 22 25 27 29 30,exhaustive
30,14,7,6,7,3,3 4 9 10 11 12 13 18 20 22 25 28 29 30,exhaustive
30,14,7,6,7,3,3 4 9 10 11 12 14 17 19 22 24 26 29 30,exhaustive
30,14,7,6,7,3,3 4 9 10 11 12 14 17 19 24 26 28 29 30,exhaustive
30,14,7,6,7,3,3 4 9 10 11 12 14 17 20 23 26 28 29 30,exhaustive
30,14,7,6,7,3,3 4 9 10 11 12 17 18 19 24 25 26 29 30,exhaustive
30,14,7,6,7,3,3 4 9 10 11 12 17 18 20 23 25 26 29 30,exhaustive
30,14,7,6,7,3,3 4 9 10 11 13 14 18 19 23 24 27 28 29,exhaustive
30,14,7,6,7,3,3 4 9 10 11 13 14 18 20 22 24 27 28 29,exhaustive
30,14,7,6,7,3,3 4 9 10 11 13 16 17 18 19 22 25 29 30,exhaustive
30,14,7,6,7,3,3 4 9 10 11 13 17 18 19 23 24 25 28 29,exhaustive
30,14,7,6,7,3,3 4 9 10 11 13 17 18 20 22 24 25 28 29,exhaustive
30,14,7,6,7,3,3 4 9 10 11 14 16 18 19 23 24 26 27 29,exhaustive
30,14,7,6,7,3,3 4 9 10 11 14 16 18 20 22 24 26 27 29,exhaustive
30,14,7,6,7,3,3 4 9 10 11 14 17 20 22 24 26 27 29 30,exhaustive
30,14,7,6,7,3,3 4 9 10 11 16 17 18 19 23 24 25 26 29,exhaustive
30,14,7,6,7,3,3 4 9 10 11 16 17 18 19 24 25 26 29 30,exhaustive
30,14,7,6,7,3,3 4 9 10 11 16 17 18 20 22 24 25 26 29,exhaustive
30,14,7,6,7,3,3 4 9 10 11 17 18 20 24 25 26 27 29 30,exhaustive
30,14,7,6,7,3,3 4 9 10 12 13 14 17 19 22 23 24 27 29,exhaustive
30,14,7,6,7,3,3 4 9 10 12 16 17 18 20 23 24 25 26 29,exhaustive
30,14,7,6,7,3,3 4 9 10 13 16 17 18 19 24 25 27 29 30,exhaustive
30,14,7,6,7,3,3 4 9 10 13 16 17 19 22 23 24 25 27 29,exhaustive
30,14,7,6,7,3,3 4 9 10 16 17 18 20 23 24 25 26 28 29,exhaustive
30,14,7,6,7,3,3 4 9 11 12 13 14 19 23 24 27 28 29 30,exhaustive
30,14,7,6,7,3,3 4 9 11 14 16 17 18 19 24 26 28 29 30,exhaustive
30,14,7,6,7,3,3 4 9 13 14 16 17 18 19 24 27 28 29 30,exhaustive
30,14,7,6,7,3,3 5 10 11 12 13 14 15 19 21 22 24 27 29,exhaustive
30,14,7,6,7,3,3 5 10 11 12 13 14 15 20 21 23 24 29 30,exhaustive
30,14,7,6,7,3,3 5 10 11 12 13 15 16 19 21 23 25 28 29,exhaustive
30,14,7,6,7,3,3 5 10 11 13 14 15 18 19 21 22 23 24 29,exhaustive
30,14,7,6,7,3,3 5 10 11 13 15 16 19 21 22 24 25 27 29,exhaustive
30,14,7,6,7,3,3 5 10 11 14 15 20 21 23 24 26 28 29 30,exhaustive
30,14,7,6,7,3,3 5 10 13 15 16 18 19 21 22 25 28 29 30,exhaustive
30,14,7,6,7,3,3 5 10 14 15 18 19 21 22 23 24 26 27 29,exhaustive
30,14,7,6,7,3,3 5 10 15 16 18 19 21 24 25 26 28 29 30,exhaustive
30,14,7,6,7,3,3 5 11 12 15 16 17 18 19 21 22 25 26 29,exhaustive
30,14,7,6,7,3,3 5 11 13 15 16 17 18 19 21 22 25 28 29,exhaustive
30,14,7,6,7,3,3 5 11 13 15 17 19 21 22 23 24 25 27 29,exhaustive
30,14,7,6,7,3,3 5 11 13 15 18 19 21 22 23 24 25 28 29,exhaustive
30,14,7,6,7,3,3 5 12 13 14 15 16 17 18 19 21 28 29 30,exhaustive
30,14,7,6,7,3,3 5 12 13 14 15 16 17 18 20 21 27 29 30,exhaustive
30,14,7,6,7,3,3 5 12 13 15 16 17 18 19 21 23 25 28 29,exhaustive
30,14,7,6,7,3,3 5 12 13 15 16 17 18 20 21 23 25 27 29,exhaustive
30,14,7,6,7,3,3 5 12 13 15 17 20 21 22 23 24 25 27 29,exhaustive
30,14,7,6,7,3,3 5 13 14 15 16 17 18 19 21 22 24 29 30,exhaustive
30,14,7,6,7,3,3 5 13 14 15 16 17 18 20 21 23 24 29 30,exhaustive
30,14,7,6,7,3,3 5 13 15 16 18 19 21 22 24 25 27 29 30,exhaustive
30,14,7,6,7,3,3 5 13 15 16 18 20 21 23 24 25 27 29 30,exhaustive
30,14,7,6,7,3,3 5 14 15 17 18 19 21 22 24 26 28 29 30,exhaustive
30,14,7,6,7,3,3 5 14 15 17 18 20 21 23 24 26 28 29 30,exhaustive
30,14,7,6,7,3,3 5 14 15 17 18 20 21 23 26 27 28 29 30,exhaustive
30,14,7,6,7,3,3 5 15 18 19 21 22 23 24 25 26 27 28 29,exhaustive
30,14,7,6,7,3,3 5 15 18 19 21 22 24 25 26 27 28 29 30,exhaustive
30,14,7,6,7,3,3 5 15 18 20 21 23 24 25 26 27 28 29 30,exhaustive
30,14,7,6,7,3,3 5 6 10 11 12 13 14 15 20 21 24 27 29,exhaustive
30,14,7,6,7,3,3 5 6 10 11 12 15 16 19 21 25 26 28 29,exhaustive
30,14,7,6,7,3,3 5 6 10 11 13 14 15 18 20 21 22 29 30,exhaustive
30,14,7,6,7,3,3 5 6 10 11 13 15 16 20 21 24 25 27 29,exhaustive
30,14,7,6,7,3,3 5 6 10 11 14 15 16 20 21 22 26 29 30,exhaustive
30,14,7,6,7,3,3 5 6 10 12 13 14 15 19 21 22 23 29 30,exhaustive
30,14,7,6,7,3,3 5 6 10 12 14 15 17 19 21 22 23 26 29,exhaustive
30,14,7,6,7,3,3 5 6 10 13 14 15 17 18 19 21 23 29 30,exhaustive
30,14,7,6,7,3,3 5 6 10 13 14 15 17 18 20 21 24 29 30,exhaustive
30,14,7,6,7,3,3 5 6 10 13 15 17 19 21 23 25 28 29 30,exhaustive
30,14,7,6,7,3,3 5 6 10 13 15 17 20 21 24 25 28 29 30,exhaustive
30,14,7,6,7,3,3 5 6 11 12 13 14 15 20 21 22 23 29 30,exhaustive
30,14,7,6,7,3,3 5 6 11 12 14 15 17 20 21 22 23 26 29,exhaustive
30,14,7,6,7,3,3 5 6 11 12 15 16 17 20 21 22 25 26 29,exhaustive
30,14,7,6,7,3,3 5 6 11 12 15 16 18 19 21 22 25 26 29,exhaustive
30,14,7,6,7,3,3 5 6 11 13 14 15 18 19 21 22 24 29 30,exhaustive
30,14,7,6,7,3,3 5 6 11 13 14 15 19 21 22 23 24 27 29,exhaustive
30,14,7,6,7,3,3 5 6 11 14 15 16 17 20 21 22 23 26 29,exhaustive
30,14,7,6,7,3,3 5 6 11 14 15 16 18 19 21 22 23 26 29,exhaustive
30,14,7,6,7,3,3 5 6 11 14 15 16 19 21 22 24 26 29 30,exhaustive
30,14,7,6,7,3,3 5 6 12 13 14 15 20 21 22 23 24 27 29,exhaustive
30,14,7,6,7,3,3 5 6 12 13 15 16 17 20 21 22 24 25 29,exhaustive
30,14,7,6,7,3,3 5 6 12 13 15 16 18 19 21 22 24 25 29,exhaustive
30,14,7,6,7,3,3 5 6 13 14 15 16 17 20 21 22 23 24 29,exhaustive
30,14,7,6,7,3,3 5 6 13 14 15 16 18 19 21 22 23 24 29,exhaustive
30,14,7,6,7,3,3 5 6 13 14 15 16 18 19 21 22 28 29 30,exhaustive
30,14,7,6,7,3,3 5 6 13 14 15 17 18 20 21 27 28 29 30,exhaustive
30,14,7,6,7,3,3 5 6 14 15 16 18 19 21 24 26 28 29 30,exhaustive
30,14,7,6,7,3,3 5 6 8 10 11 15 16 20 21 23 25 26 28,exhaustive
30,14,7,6,7,3,3 5 6 8 10 12 13 14 15 19 21 23 28 30,exhaustive
30,14,7,6,7,3,3 5 6 8 10 12 14 15 17 19 21 23 26 28,exhaustive
30,14,7,6,7,3,3 5 6 8 10 12 15 16 18 19 21 25 26 28,exhaustive
30,14,7,6,7,3,3 5 6 8 10 12 15 16 19 21 23 25 26 28,exhaustive
30,14,7,6,7,3,3 5 6 8 11 12 13 14 15 18 20 21 24 27,exhaustive
30,14,7,6,7,3,3 5 6 8 11 12 13 14 15 20 21 23 28 30,exhaustive
30,14,7,6,7,3,3 5 6 8 11 12 14 15 17 20 21 23 26 28,exhaustive
30,14,7,6,7,3,3 5 6 8 11 13 14 15 17 20 21 27 28 30,exhaustive
30,14,7,6,7,3,3 5 6 8 11 13 15 16 18 20 21 24 25 27,exhaustive
30,14,7,6,7,3,3 5 6 8 12 13 14 15 16 18 19 21 22 28,exhaustive
30,14,7,6,7,3,3 5 6 8 12 14 15 16 18 19 21 24 26 28,exhaustive
30,14,7,6,7,3,3 5 6 8 9 10 11 13 14 16 18 19 21 28,exhaustive
30,14,7,6,7,3,3 5 6 8 9 10 11 13 14 17 18 20 21 28,exhaustive
30,14,7,6,7,3,3 5 6 8 9 10 11 13 14 17 20 21 27 28,exhaustive
30,14,7,6,7,3,3 5 6 8 9 10 11 17 20 21 23 24 25 26,exhaustive
30,14,7,6,7,3,3 5 6 8 9 10 11 20 21 22 23 25 26 28,exhaustive
30,14,7,6,7,3,3 5 6 8 9 10 12 13 16 19 21 23 25 30,exhaustive
30,14,7,6,7,3,3 5 6 8 9 10 12 18 19 21 23 25 26 30,exhaustive
30,14,7,6,7,3,3 5 6 8 9 10 12 19 21 22 23 25 26 28,exhaustive
30,14,7,6,7,3,3 5 6 8 9 10 13 16 18 19 21 22 25 28,exhaustive
30,14,7,6,7,3,3 5 6 8 9 10 13 17 18 20 21 22 25 28,exhaustive
30,14,7,6,7,3,3 5 6 8 9 10 13 17 20 21 22 24 25 27,exhaustive
30,14,7,6,7,3,3 5 6 8 9 10 13 17 20 21 23 24 25 27,exhaustive
30,14,7,6,7,3,3 5 6 8 9 10 20 21 22 24 25 26 27 30,exhaustive
30,14,7,6,7,3,3 5 6 8 9 11 13 17 19 21 22 24 25 27,exhaustive
30,14,7,6,7,3,3 5 6 8 9 11 14 16 18 19 21 23 26 28,exhaustive
30,14,7,6,7,3,3 5 6 8 9 11 14 17 18 20 21 23 26 28,exhaustive
30,14,7,6,7,3,3 5 6 8 9 11 14 17 20 21 23 24 26 28,exhaustive
30,14,7,6,7,3,3 5 6 8 9 11 19 21 22 24 25 26 27 30,exhaustive
30,14,7,6,7,3,3 5 6 8 9 12 13 14 17 18 20 21 24 27,exhaustive
30,14,7,6,7,3,3 5 6 8 9 12 13 16 20 21 23 24 25 30,exhaustive
30,14,7,6,7,3,3 5 6 8 9 12 16 18 19 21 25 26 28 30,exhaustive
30,14,7,6,7,3,3 5 6 8 9 12 18 20 21 23 24 25 26 30,exhaustive
30,14,7,6,7,3,3 5 6 8 9 13 14 17 20 21 23 24 27 28,exhaustive
30,14,7,6,7,3,3 5 6 8 9 13 16 17 18 20 21 24 25 27,exhaustive
30,14,7,6,7,3,3 5 6 8 9 13 16 17 20 21 24 25 27 30,exhaustive
30,14,7,6,7,3,3 5 6 8 9 16 17 20 21 22 25 26 27 30,exhaustive
30,14,7,6,7,3,3 5 6 8 9 16 18 19 21 22 23 25 26 28,exhaustive
30,14,7,6,7,3,3 5 6 8 9 17 18 20 21 22 23 25 26 28,exhaustive
30,14,7,6,7,3,3 5 6 9 10 11 16 17 20 21 24 25 26 29,exhaustive
30,14,7,6,7,3,3 5 6 9 10 12 13 14 17 20 21 24 27 29,exhaustive
30,14,7,6,7,3,3 5 6 9 10 13 14 17 18 19 21 23 27 29,exhaustive
30,14,7,6,7,3,3 5 6 9 10 13 14 17 18 20 21 24 27 29,exhaustive
30,14,7,6,7,3,3 5 6 9 10 13 14 17 18 20 21 27 28 29,exhaustive
30,14,7,6,7,3,3 5 6 9 10 13 16 17 20 21 24 25 27 29,exhaustive
30,14,7,6,7,3,3 5 6 9 10 13 17 19 21 23 25 27 28 29,exhaustive
30,14,7,6,7,3,3 5 6 9 10 13 17 20 21 24 25 27 28 29,exhaustive
30,14,7,6,7,3,3 5 6 9 10 20 21 24 25 26 27 28 29 30,exhaustive
30,14,7,6,7,3,3 5 6 9 11 12 16 17 20 21 25 26 27 29,exhaustive
30,14,7,6,7,3,3 5 6 9 11 12 16 18 19 21 25 26 27 29,exhaustive
30,14,7,6,7,3,3 5 6 9 11 12 16 19 21 25 26 28 29 30,exhaustive
30,14,7,6,7,3,3 5 6 9 11 13 14 16 19 21 23 24 27 29,exhaustive
30,14,7,6,7,3,3 5 6 9 11 13 17 19 21 24 25 27 28 29,exhaustive
30,14,7,6,7,3,3 5 6 9 11 14 16 17 20 21 23 26 27 29,exhaustive
30,14,7,6,7,3,3 5 6 9 11 14 16 17 20 21 24 26 28 29,exhaustive
30,14,7,6,7,3,3 5 6 9 11 14 16 18 19 21 23 26 27 29,exhaustive
30,14,7,6,7,3,3 5 6 9 11 19 21 24 25 26 27 28 29 30,exhaustive
30,14,7,6,7,3,3 5 6 9 12 13 14 16 20 21 23 24 27 29,exhaustive
30,14,7,6,7,3,3 5 6 9 12 13 16 17 20 21 24 25 27 29,exhaustive
30,14,7,6,7,3,3 5 6 9 12 13 16 18 19 21 24 25 27 29,exhaustive
30,14,7,6,7,3,3 5 6 9 12 16 17 20 21 22 25 26 27 29,exhaustive
30,14,7,6,7,3,3 5 6 9 13 14 16 17 20 21 23 24 27 29,exhaustive
30,14,7,6,7,3,3 5 6 9 13 14 16 17 20 21 24 27 28 29,exhaustive
30,14,7,6,7,3,3 5 6 9 13 14 16 18 19 21 23 24 27 29,exhaustive
30,14,7,6,7,3,3 5 8 10 11 12 13 14 15 16 18 19 21 28,exhaustive
30,14,7,6,7,3,3 5 8 10 11 12 13 14 15 17 18 20 21 28,exhaustive
30,14,7,6,7,3,3 5 8 10 11 12 13 14 15 17 20 21 23 30,exhaustive
30,14,7,6,7,3,3 5 8 10 11 13 14 15 16 18 19 21 22 24,exhaustive
30,14,7,6,7,3,3 5 8 10 11 13 14 15 18 20 21 22 27 30,exhaustive
30,14,7,6,7,3,3 5 8 10 11 14 15 16 17 20 21 23 26 28,exhaustive
30,14,7,6,7,3,3 5 8 10 11 14 15 16 20 21 22 26 27 30,exhaustive
30,14,7,6,7,3,3 5 8 10 11 14 15 17 20 21 23 26 28 30,exhaustive
30,14,7,6,7,3,3 5 8 10 12 13 14 15 16 18 19 21 28 30,exhaustive
30,14,7,6,7,3,3 5 8 10 12 13 14 15 16 18 20 21 27 30,exhaustive
30,14,7,6,7,3,3 5 8 10 12 13 15 16 18 19 21 22 25 28,exhaustive
30,14,7,6,7,3,3 5 8 10 12 13 15 16 18 19 21 23 25 28,exhaustive
30,14,7,6,7,3,3 5 8 10 12 13 15 16 18 20 21 23 25 27,exhaustive
30,14,7,6,7,3,3 5 8 10 12 13 15 17 18 20 21 22 25 28,exhaustive
30,14,7,6,7,3,3 5 8 10 12 14 15 16 17 19 21 23 26 28,exhaustive
30,14,7,6,7,3,3 5 8 10 12 15 16 18 19 21 24 25 26 28,exhaustive
30,14,7,6,7,3,3 5 8 10 14 15 16 18 19 21 22 24 26 27,exhaustive
30,14,7,6,7,3,3 5 8 10 14 15 16 18 19 21 22 26 27 28,exhaustive
30,14,7,6,7,3,3 5 8 10 14 15 16 20 21 22 26 27 28 30,exhaustive
30,14,7,6,7,3,3 5 8 10 15 16 18 19 21 22 24 25 26 28,exhaustive
30,14,7,6,7,3,3 5 8 10 15 16 20 21 22 24 25 26 28 30,exhaustive
30,14,7,6,7,3,3 5 8 11 12 13 14 15 18 19 21 22 24 27,exhaustive
30,14,7,6,7,3,3 5 8 11 12 14 15 16 18 19 21 23 26 28,exhaustive
30,14,7,6,7,3,3 5 8 11 12 14 15 17 18 20 21 23 26 28,exhaustive
30,14,7,6,7,3,3 5 8 11 12 15 16 17 20 21 22 25 26 28,exhaustive
30,14,7,6,7,3,3 5 8 11 12 15 16 18 19 21 22 24 25 26,exhaustive
30,14,7,6,7,3,3 5 8 11 12 15 16 18 19 21 22 25 26 28,exhaustive
30,14,7,6,7,3,3 5 8 11 13 14 15 16 17 18 19 21 22 24,exhaustive
30,14,7,6,7,3,3 5 8 11 13 14 15 16 17 18 20 21 23 24,exhaustive
30,14,7,6,7,3,3 5 8 11 13 14 15 18 19 21 22 24 27 30,exhaustive
30,14,7,6,7,3,3 5 8 11 13 15 16 18 19 21 22 24 25 27,exhaustive
30,14,7,6,7,3,3 5 8 11 13 15 16 18 19 21 22 24 25 28,exhaustive
30,14,7,6,7,3,3 5 8 11 13 15 16 18 20 21 23 24 25 27,exhaustive
30,14,7,6,7,3,3 5 8 11 14 15 16 17 20 21 22 23 26 28,exhaustive
30,14,7,6,7,3,3 5 8 11 14 15 16 18 19 21 22 23 26 28,exhaustive
30,14,7,6,7,3,3 5 8 11 14 15 16 19 21 22 24 26 27 30,exhaustive
30,14,7,6,7,3,3 5 8 11 14 15 17 18 19 21 22 24 26 28,exhaustive
30,14,7,6,7,3,3 5 8 11 14 15 17 18 20 21 23 24 26 28,exhaustive
30,14,7,6,7,3,3 5 8 11 14 15 17 19 21 22 24 26 27 28,exhaustive
30,14,7,6,7,3,3 5 8 11 14 15 17 20 21 22 23 26 27 28,exhaustive
30,14,7,6,7,3,3 5 8 11 14 15 17 20 21 23 26 27 28 30,exhaustive
30,14,7,6,7,3,3 5 8 11 15 17 18 19 21 22 24 25 26 27,exhaustive
30,14,7,6,7,3,3 5 8 11 15 17 18 20 21 22 23 25 26 27,exhaustive
30,14,7,6,7,3,3 5 8 11 15 18 19 21 22 24 25 26 27 28,exhaustive
30,14,7,6,7,3,3 5 8 11 15 18 20 21 23 24 25 26 27 28,exhaustive
30,14,7,6,7,3,3 5 8 12 13 14 15 16 18 19 21 22 27 28,exhaustive
30,14,7,6,7,3,3 5 8 12 13 14 15 16 20 21 22 27 28 30,exhaustive
30,14,7,6,7,3,3 5 8 12 13 15 16 17 20 21 22 24 25 28,exhaustive
30,14,7,6,7,3,3 5 8 12 13 15 16 18 19 21 22 24 25 28,exhaustive
30,14,7,6,7,3,3 5 8 12 13 15 16 20 21 22 24 25 28 30,exhaustive
30,14,7,6,7,3,3 5 8 12 15 16 18 19 21 22 23 25 26 28,exhaustive
30,14,7,6,7,3,3 5 8 12 15 17 18 20 21 22 23 25 26 28,exhaustive
30,14,7,6,7,3,3 5 8 13 14 15 16 17 20 21 22 23 24 28,exhaustive
30,14,7,6,7,3,3 5 8 13 14 15 16 18 19 21 22 23 24 28,exhaustive
30,14,7,6,7,3,3 5 8 15 16 18 19 21 22 24 25 26 27 28,exhaustive
